OBJECTID,Type,Name,NHLE link,Longitude,Latitude
5085,Monument,Waterbeach Abbey (site of),https://historicengland.org.uk/listing/the-list/list-entry/1006888,0.19345815,52.26188918
5086,Monument,Moated site 200m south east of St Mary's Church,https://historicengland.org.uk/listing/the-list/list-entry/1006889,-0.029100176,52.09966579
5087,Monument,Overhall Grove moated site,https://historicengland.org.uk/listing/the-list/list-entry/1006890,-0.039349821,52.25098763
5088,Monument,Site revealed by aerial photography W of White Hill Farm,https://historicengland.org.uk/listing/the-list/list-entry/1006891,0.129870079,52.16391791
5089,Monument,Settlement complex N of Hauxton,https://historicengland.org.uk/listing/the-list/list-entry/1006892,0.111527909,52.15328655
5090,Monument,Stretham pumping engine,https://historicengland.org.uk/listing/the-list/list-entry/1006893,0.224491653,52.33407117
5091,Monument,Deserted medieval site adjoining Castle Camps,https://historicengland.org.uk/listing/the-list/list-entry/1006894,0.370210191,52.05888682
5092,Monument,"Horningsea kilns, site of",https://historicengland.org.uk/listing/the-list/list-entry/1006895,0.191658254,52.24886631
5093,Monument,Old Cheddar's Lane pumping station,https://historicengland.org.uk/listing/the-list/list-entry/1006896,0.143171363,52.21279103
5094,Monument,Romano-British settlement on Bullocks Haste Common,https://historicengland.org.uk/listing/the-list/list-entry/1006897,0.150489901,52.3096892
5095,Monument,"All Saints' Church, remains of",https://historicengland.org.uk/listing/the-list/list-entry/1006898,0.493851278,52.21380331
5096,Monument,Ely Cathedral: claustral buildings,https://historicengland.org.uk/listing/the-list/list-entry/1006899,0.263320436,52.39851584
5097,Monument,Deserted medieval village in Bottisham Park,https://historicengland.org.uk/listing/the-list/list-entry/1006900,0.264234706,52.23101372
5098,Monument,Romano-British settlement 200m west of Allington Hill,https://historicengland.org.uk/listing/the-list/list-entry/1006901,0.30754236,52.20539229
5099,Monument,Settlement NW of Little Shelford,https://historicengland.org.uk/listing/the-list/list-entry/1006902,0.118388551,52.14784025
5100,Monument,Romano-British settlement site SW of Trumpington,https://historicengland.org.uk/listing/the-list/list-entry/1006903,0.097083247,52.16942406
5101,Monument,Wormwood Hill tumulus,https://historicengland.org.uk/listing/the-list/list-entry/1006904,0.186924812,52.15406145
5102,Monument,Cambridge Castle mound,https://historicengland.org.uk/listing/the-list/list-entry/1006905,0.114479453,52.21214877
5103,Monument,Romano-British settlement near Honeybridge,https://historicengland.org.uk/listing/the-list/list-entry/1006906,0.112480022,52.48233143
5104,Monument,Chesterton Abbey,https://historicengland.org.uk/listing/the-list/list-entry/1006907,0.14000748,52.21701172
5105,Monument,"Hospital of St John the Baptist and St Mary Magdalene, St John's Farm",https://historicengland.org.uk/listing/the-list/list-entry/1006909,0.253709278,52.39798916
5106,Monument,Whittlesey Butter Cross,https://historicengland.org.uk/listing/the-list/list-entry/1006910,-0.127650964,52.55640806
5107,Monument,Down Hall Gatehouse,https://historicengland.org.uk/listing/the-list/list-entry/1006911,-0.097637452,52.07662196
5108,Monument,Hobson's Conduit,https://historicengland.org.uk/listing/the-list/list-entry/1006912,0.122393471,52.19791635
5109,Monument,'Castle Hill' earthworks,https://historicengland.org.uk/listing/the-list/list-entry/1006913,-0.007342199,52.30319652
5110,Monument,Priory earthworks,https://historicengland.org.uk/listing/the-list/list-entry/1006914,-0.003083737,52.3046082
5111,Monument,"'Cherry Hill', castle mound",https://historicengland.org.uk/listing/the-list/list-entry/1006915,0.263889639,52.39556459
5112,Monument,Barrow E of Common Farm,https://historicengland.org.uk/listing/the-list/list-entry/1006916,0.102918235,52.4266553
5113,Monument,"Ravenstone Priory, moats and fishponds",https://historicengland.org.uk/listing/the-list/list-entry/1006917,-0.759096816,52.15074321
5114,Monument,Roman site at Olney,https://historicengland.org.uk/listing/the-list/list-entry/1006918,-0.695034511,52.16473426
5115,Monument,Wood Farm moat,https://historicengland.org.uk/listing/the-list/list-entry/1006919,-0.638706562,52.13769992
5116,Monument,Earthwork at Wards Coombe,https://historicengland.org.uk/listing/the-list/list-entry/1006920,-0.592986894,51.83186142
5117,Monument,Deserted medieval village,https://historicengland.org.uk/listing/the-list/list-entry/1006921,-1.097795832,51.82137808
5118,Monument,"Templars' site at Moat Farm, Hedgerley",https://historicengland.org.uk/listing/the-list/list-entry/1006922,-0.591293974,51.58520589
5119,Monument,Earthworks in Park Wood,https://historicengland.org.uk/listing/the-list/list-entry/1006923,-0.806409195,51.67580791
5120,Monument,Group of ring ditches and enclosures at Tyringham,https://historicengland.org.uk/listing/the-list/list-entry/1006924,-0.74819192,52.12628934
5121,Monument,Earthworks near Brill Church,https://historicengland.org.uk/listing/the-list/list-entry/1006925,-1.04943606,51.82008015
5122,Monument,Brill pottery kilns,https://historicengland.org.uk/listing/the-list/list-entry/1006926,-1.048666702,51.82354455
5123,Monument,Great Linford Brickworks,https://historicengland.org.uk/listing/the-list/list-entry/1006927,-0.747211201,52.06590388
5124,Monument,"St Mary Magdalen's Church, Flaunden",https://historicengland.org.uk/listing/the-list/list-entry/1006928,-0.5428634,51.67778001
5125,Monument,Brent Ditch,https://historicengland.org.uk/listing/the-list/list-entry/1006929,0.204759204,52.1102524
5126,Monument,Car Dyke,https://historicengland.org.uk/listing/the-list/list-entry/1006930,0.188489943,52.25890616
5127,Monument,Fleam Dyke,https://historicengland.org.uk/listing/the-list/list-entry/1006931,0.251163668,52.17207777
5128,Monument,Mutlow Hill tumulus,https://historicengland.org.uk/listing/the-list/list-entry/1006932,0.259938756,52.16602008
5129,Monument,Tickford Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1006933,-0.719930813,52.08580485
5130,Monument,Wolverton iron trunk aqueduct,https://historicengland.org.uk/listing/the-list/list-entry/1006934,-0.833703416,52.0687784
5131,Monument,Moated site NW of Aston Mullins,https://historicengland.org.uk/listing/the-list/list-entry/1006935,-0.895566965,51.77223261
5132,Monument,Olney Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1006936,-0.703475857,52.14895818
5133,Monument,Motte and bailey in grounds of manor house,https://historicengland.org.uk/listing/the-list/list-entry/1006937,-0.755882654,51.7858354
5134,Monument,Deserted village (site of) at Denham Lodge,https://historicengland.org.uk/listing/the-list/list-entry/1006938,-0.906379495,51.87948355
5135,Monument,Deserted village (site of) at Fulbrook Farm,https://historicengland.org.uk/listing/the-list/list-entry/1006939,-0.91029945,51.89641447
5136,Monument,Deserted village (site of) at Creslow,https://historicengland.org.uk/listing/the-list/list-entry/1006940,-0.824013908,51.89090854
5137,Monument,Tyringham Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1006941,-0.748563982,52.11039713
5138,Monument,Village settlement site on Lodge Hill,https://historicengland.org.uk/listing/the-list/list-entry/1006942,-0.851635115,51.6917602
5139,Monument,Roman town of Magiovinium and Roman fort,https://historicengland.org.uk/listing/the-list/list-entry/1006943,-0.704659905,51.99213866
5140,Monument,Two concentric ditches showing as crop marks at Thorney,https://historicengland.org.uk/listing/the-list/list-entry/1006944,-0.501815961,51.50574986
5141,Monument,Mound with ditch and outer bank 200ft (60m) S of Savay Farm,https://historicengland.org.uk/listing/the-list/list-entry/1006945,-0.490304591,51.58065934
5142,Monument,"Moated site at Grove Farm, Ashley Green",https://historicengland.org.uk/listing/the-list/list-entry/1006946,-0.57337137,51.72825675
5143,Monument,Maddle Farm Roman settlement,https://historicengland.org.uk/listing/the-list/list-entry/1006948,-1.565513793,51.5414132
5144,Monument,"Infirmary Stables, Arborfield",https://historicengland.org.uk/listing/the-list/list-entry/1006949,-0.896559113,51.38216302
5145,Monument,Bledlow Cross,https://historicengland.org.uk/listing/the-list/list-entry/1006950,-0.888058446,51.7020462
5146,Monument,The Mount,https://historicengland.org.uk/listing/the-list/list-entry/1006951,-0.835773245,51.72410864
5147,Monument,"Ickford Bridge
See also OXFORDSHIRE 227",https://historicengland.org.uk/listing/the-list/list-entry/1006952,-1.061488413,51.7532007
5148,Monument,Thornborough Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1006953,-0.939443369,51.99245436
5149,Monument,Bulstrode Park camp,https://historicengland.org.uk/listing/the-list/list-entry/1006954,-0.565551428,51.58220552
5150,Monument,Barn and fishpond and moated site with dovecote at Church Farm,https://historicengland.org.uk/listing/the-list/list-entry/1006955,-0.589411336,51.86408034
5151,Monument,Whatcombe deserted medieval village,https://historicengland.org.uk/listing/the-list/list-entry/1006956,-1.435505404,51.50671025
5152,Monument,Bockhampton deserted medieval village,https://historicengland.org.uk/listing/the-list/list-entry/1006957,-1.520879278,51.50082273
5153,Monument,Boundary ditch E of Near Down,https://historicengland.org.uk/listing/the-list/list-entry/1006958,-1.580033704,51.51479732
5154,Monument,Eling Roman villa,https://historicengland.org.uk/listing/the-list/list-entry/1006959,-1.234817704,51.47351798
5155,Monument,Cropmark complex S of Charvil Lane,https://historicengland.org.uk/listing/the-list/list-entry/1006960,-0.898211906,51.47247567
5156,Monument,Cropmark complex NE of Model Farm,https://historicengland.org.uk/listing/the-list/list-entry/1006961,-0.89174799,51.47244175
5157,Monument,Cropmark complex in Straighthanger Field,https://historicengland.org.uk/listing/the-list/list-entry/1006962,-0.898745617,51.4772194
5158,Monument,Cropmark site E of Broadmoor Lane,https://historicengland.org.uk/listing/the-list/list-entry/1006963,-0.895249681,51.478877
5159,Monument,Cropmark complex SW of St Patrick's Avenue,https://historicengland.org.uk/listing/the-list/list-entry/1006964,-0.892806674,51.48045452
5160,Monument,Ring ditch cropmark E of St Patrick's Avenue,https://historicengland.org.uk/listing/the-list/list-entry/1006965,-0.888193121,51.48245203
5161,Monument,Cropmark enclosure and pits NE of St Patrick's Avenue,https://historicengland.org.uk/listing/the-list/list-entry/1006966,-0.889260053,51.48417959
5162,Monument,Remains of St John the Baptist church at Ufton Green Farm,https://historicengland.org.uk/listing/the-list/list-entry/1006967,-1.102630175,51.41026806
5163,Monument,Roman buildings E of Wheatlands Manor,https://historicengland.org.uk/listing/the-list/list-entry/1006968,-0.877046931,51.36916405
5164,Monument,Medieval field system W of Woolhampton,https://historicengland.org.uk/listing/the-list/list-entry/1006969,-1.189319683,51.39546958
5165,Monument,Aldermaston Lock,https://historicengland.org.uk/listing/the-list/list-entry/1006970,-1.137500236,51.40018917
5166,Monument,"Monkey Marsh Lock, Kennet and Avon Canal",https://historicengland.org.uk/listing/the-list/list-entry/1006971,-1.247895763,51.39261397
5167,Monument,Sheffield (or Shenfield) Lock,https://historicengland.org.uk/listing/the-list/list-entry/1006972,-1.068767402,51.43088305
5168,Monument,Perborough Castle,https://historicengland.org.uk/listing/the-list/list-entry/1006973,-1.25357684,51.49832094
5169,Monument,"Mesolithic site, Moor Farm, Holyport, Bray Wick",https://historicengland.org.uk/listing/the-list/list-entry/1006974,-0.716916903,51.50302155
5170,Monument,Site of St Bartholomew's Church,https://historicengland.org.uk/listing/the-list/list-entry/1006975,-0.923454485,51.40625088
5171,Monument,Seven fishponds at Ufton Court,https://historicengland.org.uk/listing/the-list/list-entry/1006976,-1.10336775,51.3968129
5172,Monument,Ditch on Boydon Hole Farm,https://historicengland.org.uk/listing/the-list/list-entry/1006977,-1.579733953,51.50194739
5173,Monument,"Robin Hood's Arbour, Maidenhead Thicket, Cookham",https://historicengland.org.uk/listing/the-list/list-entry/1006978,-0.773514767,51.52220421
5174,Monument,"Fognam Clump and adjacent field system
See also WILTSHIRE 915",https://historicengland.org.uk/listing/the-list/list-entry/1006979,-1.584398377,51.52450568
5175,Monument,"Grim's Ditch: section W of Chilton Plantation
See also OXFORDSHIRE 216",https://historicengland.org.uk/listing/the-list/list-entry/1006980,-1.324746267,51.55943612
5176,Monument,Grim's Ditch: section 1 mile long E from Southfield Shaw to Streatley parish boundary,https://historicengland.org.uk/listing/the-list/list-entry/1006981,-1.194463805,51.50272254
5177,Monument,"Grim's Ditch: two sections in Portobello Wood, Holies Shaw and High Holies Wood Gap",https://historicengland.org.uk/listing/the-list/list-entry/1006982,-1.145695741,51.51192676
5178,Monument,Grimsbury Castle,https://historicengland.org.uk/listing/the-list/list-entry/1006983,-1.266104934,51.44747115
5179,Monument,Bussock camp,https://historicengland.org.uk/listing/the-list/list-entry/1006984,-1.329081876,51.44896327
5180,Monument,"Grim's Ditch: section 1200yds (1100m) long from Chilton Plantation to Ridge Hill
See also OXFORDSHIRE 260",https://historicengland.org.uk/listing/the-list/list-entry/1006985,-1.313656288,51.55732174
5181,Monument,East Ilsley Down round barrows,https://historicengland.org.uk/listing/the-list/list-entry/1006986,-1.27086888,51.52509878
5182,Monument,Partial remains of Bristol Castle,https://historicengland.org.uk/listing/the-list/list-entry/1006987,-2.587215171,51.45586551
5183,Monument,Part of Bristol city wall 185m west of Bristol Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1006988,-2.594008132,51.45362833
5184,Monument,Civil War defences on Brandon Hill,https://historicengland.org.uk/listing/the-list/list-entry/1006989,-2.607121712,51.45166389
5185,Monument,"Section of City Wall, King Street",https://historicengland.org.uk/listing/the-list/list-entry/1006990,-2.593902295,51.45212726
5186,Monument,Richmont Castle,https://historicengland.org.uk/listing/the-list/list-entry/1006991,-2.630534051,51.29993894
5187,Monument,Culverhay Castle,https://historicengland.org.uk/listing/the-list/list-entry/1006992,-2.404927939,51.36552473
5188,Monument,Castle (remains of),https://historicengland.org.uk/listing/the-list/list-entry/1006993,-2.440893088,51.37425168
5189,Monument,Lambourn Cross,https://historicengland.org.uk/listing/the-list/list-entry/1006994,-1.530857016,51.50842492
5190,Monument,"Early medieval and medieval palace and associated monuments, Kingsbury",https://historicengland.org.uk/listing/the-list/list-entry/1006995,-0.577044165,51.46321871
5191,Monument,Windsor Castle,https://historicengland.org.uk/listing/the-list/list-entry/1006996,-0.604988558,51.4839036
5192,Monument,"Barrow N of Ridgeway, Hodcott Down",https://historicengland.org.uk/listing/the-list/list-entry/1006997,-1.295081274,51.54867871
5193,Monument,Medieval enclosure 480m north west of Springwater Farm,https://historicengland.org.uk/listing/the-list/list-entry/1006998,-2.457679886,51.42527802
5194,Monument,Part of a minor Romano-British villa at Long Cross,https://historicengland.org.uk/listing/the-list/list-entry/1006999,-2.672706209,51.4949962
5195,Monument,Part of a Roman road on Durdham Down 865m north east of Black Rocks,https://historicengland.org.uk/listing/the-list/list-entry/1007000,-2.623116699,51.47326778
5196,Monument,Parts of a minor Romano-British villa and later medieval barn 545m south east of St Mary's Well,https://historicengland.org.uk/listing/the-list/list-entry/1007001,-2.770215718,51.47553166
5197,Monument,Roman villa at Upper Hayes,https://historicengland.org.uk/listing/the-list/list-entry/1007002,-2.391528962,51.32036876
5198,Monument,Wansdyke: section 1230yds (1120m) eastwards from Burnt House Inn,https://historicengland.org.uk/listing/the-list/list-entry/1007003,-2.374000235,51.35470266
5199,Monument,Part of the linear boundary known as the Wansdyke 585m north of Tuckingmill Farm,https://historicengland.org.uk/listing/the-list/list-entry/1007004,-2.50327134,51.37928737
5200,Monument,Part of the linear boundary known as the Wansdyke 420m south west of Barrowmead Cottage,https://historicengland.org.uk/listing/the-list/list-entry/1007005,-2.393733827,51.35829759
5201,Monument,Part of the linear boundary known as the Wansdyke 285m north west of Manor Farm,https://historicengland.org.uk/listing/the-list/list-entry/1007006,-2.413496254,51.36474847
5202,Monument,Iford Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007007,-2.28810496,51.32880659
5203,Monument,Part of the linear boundary known as the Wansdyke 530m north west of Park Farm,https://historicengland.org.uk/listing/the-list/list-entry/1007008,-2.441306878,51.36947552
5204,Monument,Wansdyke: section E of Maes Knoll camp,https://historicengland.org.uk/listing/the-list/list-entry/1007009,-2.571074441,51.39072861
5205,Monument,Part of the linear boundary known as the Wansdyke 210m north west of Cottles,https://historicengland.org.uk/listing/the-list/list-entry/1007010,-2.54745508,51.38539239
5206,Monument,"Ruin of St Helen's Church, Rudgeway",https://historicengland.org.uk/listing/the-list/list-entry/1007011,-2.532372573,51.5763082
5207,Monument,Dominican Friars (Quaker's Friars),https://historicengland.org.uk/listing/the-list/list-entry/1007012,-2.58786827,51.4574088
5208,Monument,Hermitage in Quaker burial ground near St Mary Redcliffe,https://historicengland.org.uk/listing/the-list/list-entry/1007013,-2.591048678,51.4484641
5209,Monument,Hinton Priory,https://historicengland.org.uk/listing/the-list/list-entry/1007014,-2.319940205,51.33107074
5210,Monument,Chapel at Lower Court,https://historicengland.org.uk/listing/the-list/list-entry/1007015,-2.650237312,51.42936702
5211,Monument,Standing cross 240m north west of Holly Hill Farm,https://historicengland.org.uk/listing/the-list/list-entry/1007016,-2.46180715,51.54918335
5212,Monument,Bath City Walls,https://historicengland.org.uk/listing/the-list/list-entry/1007017,-2.358315495,51.38007236
5213,Monument,"The Eastgate, Bath",https://historicengland.org.uk/listing/the-list/list-entry/1007018,-2.358132107,51.38234781
5214,Monument,Lismore Fields Mesolithic and Neolithic settlement,https://historicengland.org.uk/listing/the-list/list-entry/1007019,-1.926752981,53.25594691
5215,Monument,Gallows Hill,https://historicengland.org.uk/listing/the-list/list-entry/1007020,-4.106011805,50.6476394
5216,Monument,Stone cross adjoining Fitz or Fice's Well,https://historicengland.org.uk/listing/the-list/list-entry/1007021,-3.99643367,50.72652904
5217,Monument,Slight univallate hillfort 260m north west of Brook Farm,https://historicengland.org.uk/listing/the-list/list-entry/1007022,-2.486040795,51.59292762
5218,Monument,"Bury Hill camp, Moorend",https://historicengland.org.uk/listing/the-list/list-entry/1007023,-2.502577012,51.50987574
5219,Monument,Settlement site,https://historicengland.org.uk/listing/the-list/list-entry/1007024,-1.424538884,52.86265266
5220,Monument,"Aqueduct, 328m south east of Aqueduct Cottage",https://historicengland.org.uk/listing/the-list/list-entry/1007025,-1.523963891,53.0962296
5221,Monument,"Workshops, offices and terminus (Cromford and High Peak Railway)",https://historicengland.org.uk/listing/the-list/list-entry/1007026,-1.53190403,53.09803192
5222,Monument,Alderwasley Chapel,https://historicengland.org.uk/listing/the-list/list-entry/1007027,-1.518115038,53.07704127
5223,Monument,Settlement site and enclosures,https://historicengland.org.uk/listing/the-list/list-entry/1007028,-1.526365971,52.85795125
5224,Monument,Calke Park Tunnel,https://historicengland.org.uk/listing/the-list/list-entry/1007029,-1.474507204,52.80963927
5225,Monument,Newburgh Level at Red Rake Mine,https://historicengland.org.uk/listing/the-list/list-entry/1007030,-1.643788681,53.26292562
5226,Monument,Railway embankment N of Wirksworth,https://historicengland.org.uk/listing/the-list/list-entry/1007031,-1.569199522,53.09609618
5227,Monument,Staden earthwork,https://historicengland.org.uk/listing/the-list/list-entry/1007032,-1.897967333,53.24602017
5228,Monument,Roman fort 200yds (182m) E of All Saints' Church,https://historicengland.org.uk/listing/the-list/list-entry/1007033,-1.295562222,52.87753677
5229,Monument,Henge complex NW of Hickens Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007034,-1.365443212,52.86526431
5230,Monument,Sutton Scarsdale Hall,https://historicengland.org.uk/listing/the-list/list-entry/1007035,-1.33911876,53.21568426
5231,Monument,Rykneld Street section of Roman road S of Ticknall Hill,https://historicengland.org.uk/listing/the-list/list-entry/1007036,-1.424294182,53.01236066
5232,Monument,Ruins of Trinity Chapel,https://historicengland.org.uk/listing/the-list/list-entry/1007037,-1.465512675,53.13001436
5233,Monument,"Middleton Top winding engine house, wheels and wheel-pit",https://historicengland.org.uk/listing/the-list/list-entry/1007038,-1.589328826,53.09309301
5234,Monument,Morley Park Works,https://historicengland.org.uk/listing/the-list/list-entry/1007039,-1.434697373,53.03863217
5235,Monument,"Cromford Canal engine house, engine and aqueduct",https://historicengland.org.uk/listing/the-list/list-entry/1007040,-1.529854927,53.09694516
5236,Monument,Section of Rykneld Street 80yds (70m) long N of Redleadmill Brook,https://historicengland.org.uk/listing/the-list/list-entry/1007041,-1.413772647,53.19470788
5237,Monument,Lock up and pinfold,https://historicengland.org.uk/listing/the-list/list-entry/1007042,-1.288167873,52.92893961
5238,Monument,Littlechester Roman site,https://historicengland.org.uk/listing/the-list/list-entry/1007043,-1.476096749,52.93406044
5239,Monument,Harboro' Cave,https://historicengland.org.uk/listing/the-list/list-entry/1007044,-1.639766096,53.09370569
5240,Monument,Four watchtowers SW of town,https://historicengland.org.uk/listing/the-list/list-entry/1007045,-1.289085072,53.22478096
5241,Monument,Castle Hill camp,https://historicengland.org.uk/listing/the-list/list-entry/1007046,-1.425502444,53.08299477
5242,Monument,Codnor Castle,https://historicengland.org.uk/listing/the-list/list-entry/1007047,-1.355268954,53.04541979
5243,Monument,Village settlement and barrows E of Gardom's Edge,https://historicengland.org.uk/listing/the-list/list-entry/1007048,-1.587633195,53.25632674
5244,Monument,Roman bath house at Parker's Piece,https://historicengland.org.uk/listing/the-list/list-entry/1007049,-1.476401968,52.93219199
5245,Monument,Darley Abbey (remains of),https://historicengland.org.uk/listing/the-list/list-entry/1007050,-1.476805195,52.94193824
5246,Monument,"Batham Gate, Roman road",https://historicengland.org.uk/listing/the-list/list-entry/1007051,-1.808707918,53.30756446
5247,Monument,Stanage Edge Roman road,https://historicengland.org.uk/listing/the-list/list-entry/1007052,-1.648822259,53.36036949
5248,Monument,"Medieval town defences, 183m south east of church of St Mary and St Lawrence, and 335m north east of Bolsover Castle",https://historicengland.org.uk/listing/the-list/list-entry/1007053,-1.288617915,53.22766364
5249,Monument,Holm Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007054,-1.678848994,53.21755059
5250,Monument,Ashford Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007055,-1.703655954,53.22305306
5251,Monument,Froggatt Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007056,-1.635988717,53.28109542
5252,Monument,Baslow Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007057,-1.62524135,53.24777657
5253,Monument,Cromford Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007058,-1.553096322,53.11096771
5254,Monument,Grindleford Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007059,-1.634175501,53.29673035
5255,Monument,Rowsley Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007060,-1.617263495,53.18950325
5256,Monument,Dale Abbey,https://historicengland.org.uk/listing/the-list/list-entry/1007061,-1.350612811,52.94422855
5257,Monument,Darley Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007062,-1.596902808,53.15508931
5258,Monument,Duffield Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007063,-1.479632371,52.98288802
5259,Monument,'Sheepwash' Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007064,-1.710425117,53.22316856
5260,Monument,One Arch Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007065,-1.611069939,53.21240494
5261,Monument,"Dove Bridge
See also STAFFORDSHIRE 260",https://historicengland.org.uk/listing/the-list/list-entry/1007066,-1.844610824,52.90750672
5262,Monument,"Roman fort and watch tower, 800m SSW of Amberfield",https://historicengland.org.uk/listing/the-list/list-entry/1007067,-3.055339045,54.91369915
5263,Monument,Down Hall moated site,https://historicengland.org.uk/listing/the-list/list-entry/1007068,-3.118290311,54.86272852
5264,Monument,Settlement W of Birkby,https://historicengland.org.uk/listing/the-list/list-entry/1007069,-3.469155701,54.7249241
5265,Monument,Settlement and field system N of Moorhouse,https://historicengland.org.uk/listing/the-list/list-entry/1007070,-3.04300155,54.90834172
5266,Monument,Defended enclosure at Salterbeck,https://historicengland.org.uk/listing/the-list/list-entry/1007071,-3.554859869,54.61793444
5267,Monument,Nibthwaite furnace,https://historicengland.org.uk/listing/the-list/list-entry/1007072,-3.085665225,54.28609278
5268,Monument,Elfhow potash pit,https://historicengland.org.uk/listing/the-list/list-entry/1007073,-2.814015486,54.39353856
5269,Monument,Carlisle Cathedral precinct,https://historicengland.org.uk/listing/the-list/list-entry/1007074,-2.938714868,54.89418446
5270,Monument,"Area of Roman and medieval towns, bounded by Annetwell Street, Abbey Street, Castle Street and Paternoster Row",https://historicengland.org.uk/listing/the-list/list-entry/1007075,-2.940584752,54.89547307
5271,Monument,Swarkestone Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007076,-1.451641599,52.84653682
5272,Monument,"Monks Bridge
See also STAFFORDSHIRE 261",https://historicengland.org.uk/listing/the-list/list-entry/1007077,-1.602944497,52.83974951
5273,Monument,Bakewell Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007078,-1.672897499,53.21441528
5274,Monument,Great Musgrave shrunken medieval village,https://historicengland.org.uk/listing/the-list/list-entry/1007079,-2.354241444,54.51605479
5275,Monument,"Saucer barrow, 350m east of Middleton Hall",https://historicengland.org.uk/listing/the-list/list-entry/1007080,-2.568546038,54.28171347
5276,Monument,"Settlement enclosures, 800m north west of Farhill",https://historicengland.org.uk/listing/the-list/list-entry/1007081,-3.102548354,54.91329789
5277,Monument,Sandy Brow Romano-British settlement,https://historicengland.org.uk/listing/the-list/list-entry/1007082,-3.079735381,54.81687569
5278,Monument,Cardurnock milefortlet (Mf 5),https://historicengland.org.uk/listing/the-list/list-entry/1007083,-3.295444967,54.91347028
5279,Monument,Backbarrow ironworks,https://historicengland.org.uk/listing/the-list/list-entry/1007084,-2.990469648,54.25278621
5280,Monument,"Intake Bottom settlement enclosure and hut circle, 500m WSW of Croglam Castle",https://historicengland.org.uk/listing/the-list/list-entry/1007085,-2.366601715,54.4629049
5281,Monument,Rookby Scarth medieval settlement,https://historicengland.org.uk/listing/the-list/list-entry/1007086,-2.304455569,54.48487098
5282,Monument,Eden Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007087,-2.699706933,54.75639568
5283,Monument,Medieval moated site W of St Oswald's Church,https://historicengland.org.uk/listing/the-list/list-entry/1007088,-2.694089105,54.76044504
5284,Monument,"Roman Signal Station, 270m south west of Punchbowl Bridge",https://historicengland.org.uk/listing/the-list/list-entry/1007089,-2.265210155,54.52871186
5285,Monument,Medieval fishponds and moat at Denton Hall,https://historicengland.org.uk/listing/the-list/list-entry/1007090,-2.658404399,54.95994803
5286,Monument,Hallsteads Iron Age camp,https://historicengland.org.uk/listing/the-list/list-entry/1007091,-2.70998482,54.88893395
5287,Monument,Netherhall,https://historicengland.org.uk/listing/the-list/list-entry/1007092,-3.488745997,54.71586824
5288,Monument,Winster potash pit,https://historicengland.org.uk/listing/the-list/list-entry/1007094,-2.906419273,54.32275984
5289,Monument,Sedgwick aqueduct,https://historicengland.org.uk/listing/the-list/list-entry/1007095,-2.748831791,54.27647731
5290,Monument,Shieling on N bank of Irthing below Bells Braes,https://historicengland.org.uk/listing/the-list/list-entry/1007096,-2.485614961,55.03984925
5291,Monument,Hodbarrow Beacon,https://historicengland.org.uk/listing/the-list/list-entry/1007097,-3.258308806,54.19411234
5292,Monument,Frith Hall,https://historicengland.org.uk/listing/the-list/list-entry/1007098,-3.0161826,54.20921524
5293,Monument,Druidical Judgement Seat,https://historicengland.org.uk/listing/the-list/list-entry/1007099,-2.433437071,54.5640565
5294,Monument,Lynchets WNW of Wharton Hall,https://historicengland.org.uk/listing/the-list/list-entry/1007100,-2.358087248,54.45068113
5295,Monument,Bridge over Heltondale Beck 550ft (170m) S of Widewath,https://historicengland.org.uk/listing/the-list/list-entry/1007101,-2.773301168,54.58033526
5296,Monument,Bridge over Heltondale Beck 250yds (230m) SSW of Widewath,https://historicengland.org.uk/listing/the-list/list-entry/1007102,-2.774237324,54.57993385
5297,Monument,"Stone bridge, Cawdale Beck",https://historicengland.org.uk/listing/the-list/list-entry/1007103,-2.78033176,54.55314916
5298,Monument,Hodge Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007104,-2.580422914,54.23721414
5299,Monument,Lanercost Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007105,-2.698961325,54.96261523
5300,Monument,Newby Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1007106,-2.970465708,54.268947
